"R0000100","R0173600","R0214700","R0214800","T3200700","T3212900","T3976200","T4045802"
10387,9,3,1,-5,-5,-5,-5
10388,12,3,2,-5,-5,-5,-5
10389,10,2,1,7,12,1,77300
10390,14,1,2,7,18,1,115000
10391,10,2,1,1,10,0,20000
10392,11,1,1,11,9,0,4100
10393,12,3,2,-5,-5,-5,-5
10394,12,3,2,-5,-5,-5,-5
10395,12,3,2,-5,-5,-5,-5
10396,12,3,2,-5,-5,-5,-5
10397,11,1,1,-5,-5,-5,-5
10398,9,3,1,-5,-5,-5,-5
10399,12,3,2,-5,-5,-5,-5
10400,12,3,2,-5,-5,-5,-5
10401,14,1,2,-5,-5,-5,-5
10402,14,1,2,-5,-5,-5,-5
10403,9,3,1,-5,-5,-5,-5
10404,9,3,1,-5,-5,-5,-5
10405,11,1,1,-5,-5,-5,-5
10406,14,1,2,-5,-5,-5,-5
10407,11,1,1,-5,-5,-5,-5
10408,9,3,1,-5,-5,-5,-5
10409,12,3,2,-5,-5,-5,-5
10410,10,2,1,2,14,0,234800
10411,12,3,2,-5,-5,-5,-5
10412,10,2,1,10,11,0,45000
10413,12,3,2,-5,-5,-5,-5
10414,9,3,1,-5,-5,-5,-5
10415,12,3,2,-5,-5,-5,-5
10416,9,3,1,-5,-5,-5,-5
10417,9,3,1,-5,-5,-5,-5
10418,12,3,2,-5,-5,-5,-5
10419,12,3,2,-5,-5,-5,-5
10420,12,3,2,-5,-5,-5,-5
10421,13,2,2,11,4,1,-3
10422,13,2,2,2,13,0,0
10423,10,2,1,-5,-5,-5,-5
10424,10,2,1,10,7,0,1000
10425,10,2,1,2,14,1,42000
10426,10,2,1,2,20,0,386000
10427,14,1,2,7,12,1,15500
10428,14,1,2,7,12,0,-5000
10429,14,1,2,-5,-5,-5,-5
10430,11,1,1,7,11,1,0
10431,11,1,1,7,14,1,441600
10432,10,2,1,2,12,0,500
10433,13,2,2,2,12,0,8500
10434,10,2,1,12,10,1,-253233
10435,10,2,1,2,12,1,0
10436,14,1,2,4,12,1,1594000
10437,12,3,2,-5,-5,-5,-5
10438,10,2,1,10,13,1,2000
10439,10,2,1,11,12,1,-400
10440,10,2,1,-5,-5,-5,-5
10441,9,3,1,-5,-5,-5,-5
10442,12,3,2,-5,-5,-5,-5
10443,14,1,2,2,11,0,659000
10444,14,1,2,12,13,1,209950
10445,14,1,2,10,12,1,-1800
10446,12,3,2,-5,-5,-5,-5
10447,9,3,1,-5,-5,-5,-5
10448,14,1,2,12,16,0,-43700
10449,11,1,1,7,16,1,335570
10450,14,1,2,7,16,1,27000
10451,14,1,2,7,12,1,322000
10452,13,2,2,2,14,1,-290533
10453,10,2,1,2,12,0,-3
10454,10,2,1,11,14,1,22000
10455,10,2,1,2,12,0,51300
10456,12,3,2,-5,-5,-5,-5
10457,9,3,1,-5,-5,-5,-5
10458,12,3,2,-5,-5,-5,-5
10459,12,3,2,-5,-5,-5,-5
10460,12,3,2,-5,-5,-5,-5
10461,9,3,1,-5,-5,-5,-5
10462,9,3,1,-5,-5,-5,-5
10463,9,3,1,-5,-5,-5,-5
10464,9,3,1,-5,-5,-5,-5
10465,12,3,2,-5,-5,-5,-5
10466,9,3,1,-5,-5,-5,-5
10467,12,3,2,-5,-5,-5,-5
10468,14,1,2,7,14,1,2850
10469,10,2,1,10,18,1,48300
10470,10,2,1,11,16,0,87000
10471,10,2,1,11,15,1,-4400
10472,14,1,2,7,9,1,32400
10473,9,3,1,-5,-5,-5,-5
10474,12,3,2,-5,-5,-5,-5
10475,12,3,2,-5,-5,-5,-5
10476,9,3,1,-5,-5,-5,-5
10477,12,3,2,-5,-5,-5,-5
10478,14,1,2,7,12,0,35325
10479,11,1,1,9,13,1,57000
10480,12,3,2,-5,-5,-5,-5
10481,14,1,2,11,13,1,9850
10482,11,1,1,-5,-5,-5,-5
10483,9,3,1,-5,-5,-5,-5
10484,12,3,2,-5,-5,-5,-5
10485,12,3,2,-5,-5,-5,-5
10486,14,1,2,-5,-5,-5,-5
10487,10,2,1,11,12,1,-4500
10488,10,2,1,-5,-5,-5,-5
10489,10,2,1,9,12,1,19500
10490,11,1,1,-5,-5,-5,-5
10491,13,2,2,2,11,0,0
10492,11,1,1,9,13,0,20000
10493,11,1,1,11,11,0,-27114
10494,12,3,2,-5,-5,-5,-5
10495,9,3,1,-5,-5,-5,-5
10496,12,3,2,-5,-5,-5,-5
10497,12,3,2,-5,-5,-5,-5
10498,12,3,2,-5,-5,-5,-5
10499,11,1,1,11,12,1,365500
10500,14,1,2,7,14,0,33650
10501,11,1,1,7,14,1,601000
10502,12,3,2,-5,-5,-5,-5
10503,11,1,1,7,12,0,318000
10504,14,1,2,7,14,0,-3
10505,11,1,1,7,16,1,273000
10506,14,1,2,11,10,0,0
10507,14,1,2,11,13,0,-20344
10508,9,3,1,-5,-5,-5,-5
10509,11,1,1,7,14,1,0
10510,11,1,1,-5,-5,-5,-5
10511,14,1,2,-5,-5,-5,-5
10512,14,1,2,7,14,1,60500
10513,14,1,2,-5,-5,-5,-5
10514,14,1,2,7,14,1,140000
10515,14,1,2,-5,-5,-5,-5
10516,14,1,2,7,11,1,25000
10517,11,1,1,-5,-5,-5,-5
10518,14,1,2,-5,-5,-5,-5
10519,11,1,1,7,4,1,144000
10520,11,1,1,7,3,1,-188500
10521,14,1,2,-5,-5,-5,-5
10522,14,1,2,7,6,0,25200
10523,11,1,1,7,6,1,181000
10524,11,1,1,-5,-5,-5,-5
10525,11,1,1,-5,-5,-5,-5
10526,14,1,2,9,12,0,-3
10527,11,1,1,10,9,0,0
10528,13,2,2,2,11,1,0
10529,14,1,2,10,12,1,-3
10530,14,1,2,-5,-5,-5,-5
10531,11,1,1,1,11,0,-30000
10532,14,1,2,11,12,0,95798
10533,13,2,2,-5,-5,-5,-5
10534,13,2,2,-5,-5,-5,-5
10535,14,1,2,10,12,0,-66800
10536,14,1,2,9,13,0,1654
10537,14,1,2,9,13,0,-3
10538,14,1,2,11,8,0,0
10539,12,3,2,-5,-5,-5,-5
10540,11,1,1,12,11,0,7400
10541,11,1,1,10,12,1,0
10542,14,1,2,12,12,0,14100
10543,14,1,2,7,13,1,121800
10544,14,1,2,7,12,1,13500
10545,11,1,1,-5,-5,-5,-5
10546,14,1,2,7,11,1,13000
10547,11,1,1,7,11,0,12000
10548,11,1,1,11,12,0,63000
10549,13,2,2,2,16,1,102500
10550,14,1,2,7,19,1,98000
10551,14,1,2,-5,-5,-5,-5
10552,11,1,1,7,12,0,1500
10553,11,1,1,7,14,0,520000
10554,14,1,2,7,14,0,621636
10555,11,1,1,-5,-5,-5,-5
10556,9,3,1,-5,-5,-5,-5
10557,9,3,1,-5,-5,-5,-5
10558,12,3,2,-5,-5,-5,-5
10559,12,3,2,-5,-5,-5,-5
10560,12,3,2,-5,-5,-5,-5
10561,11,1,1,2,16,1,495000
10562,12,3,2,-5,-5,-5,-5
10563,9,3,1,-5,-5,-5,-5
10564,12,3,2,-5,-5,-5,-5
10565,14,1,2,7,14,0,50000
10566,10,2,1,10,9,0,-3
10567,10,2,1,11,9,-4,0
10568,10,2,1,-5,-5,-5,-5
10569,13,2,2,-5,-5,-5,-5
10570,9,3,1,-5,-5,-5,-5
10571,12,3,2,-5,-5,-5,-5
10572,14,1,2,-5,-5,-5,-5
10573,14,1,2,11,13,1,-18000
10574,11,1,1,-5,-5,-5,-5
10575,9,3,1,-5,-5,-5,-5
10576,9,3,1,-5,-5,-5,-5
10577,12,3,2,-5,-5,-5,-5
10578,13,2,2,-5,-5,-5,-5
10579,13,2,2,2,10,1,-6800
10580,10,2,1,2,12,0,-1000
10581,13,2,2,2,14,1,246000
10582,13,2,2,5,13,1,-13549
10583,10,2,1,-5,-5,-5,-5
10584,10,2,1,9,12,1,64000
10585,10,2,1,-5,-5,-5,-5
10586,13,2,2,2,12,0,0
10587,9,3,1,-5,-5,-5,-5
10588,12,3,2,-5,-5,-5,-5
10589,12,3,2,-5,-5,-5,-5
10590,14,1,2,7,14,0,1000
10591,12,3,2,-5,-5,-5,-5
10592,12,3,2,-5,-5,-5,-5
10593,9,3,1,-5,-5,-5,-5
10594,12,3,2,-5,-5,-5,-5
10595,9,3,1,-5,-5,-5,-5
10596,18,3,2,-5,-5,-5,-5
10597,18,3,2,-5,-5,-5,-5
10598,19,2,2,-5,-5,-5,-5
10599,18,3,2,-5,-5,-5,-5
10600,17,1,1,7,12,0,1500
10601,16,2,1,-5,-5,-5,-5
10602,20,1,2,-5,-5,-5,-5
10603,16,2,1,-5,-5,-5,-5
10604,18,3,2,-5,-5,-5,-5
10605,16,2,1,-5,-5,-5,-5
10606,16,2,1,9,12,1,31500
10607,19,2,2,-5,-5,-5,-5
10608,16,2,1,-5,-5,-5,-5
10609,15,3,1,-5,-5,-5,-5
10610,20,1,2,-5,-5,-5,-5
10611,15,3,1,-5,-5,-5,-5
10612,15,3,1,-5,-5,-5,-5
10613,15,3,1,-5,-5,-5,-5
10614,15,3,1,-5,-5,-5,-5
10615,19,2,2,-5,-5,-5,-5
10616,16,2,1,-5,-5,-5,-5
10617,15,3,1,-5,-5,-5,-5
10618,18,3,2,-5,-5,-5,-5
10619,19,2,2,-5,-5,-5,-5
10620,15,3,1,-5,-5,-5,-5
10621,19,2,2,-5,-5,-5,-5
10622,19,2,2,-5,-5,-5,-5
10623,15,3,1,-5,-5,-5,-5
10624,18,3,2,-5,-5,-5,-5
10625,18,3,2,-5,-5,-5,-5
10626,18,3,2,-5,-5,-5,-5
10627,18,3,2,-5,-5,-5,-5
10628,20,1,2,-5,-5,-5,-5
10629,18,3,2,-5,-5,-5,-5
10630,19,2,2,-5,-5,-5,-5
10631,16,2,1,-5,-5,-5,-5
10632,16,2,1,-5,-5,-5,-5
10633,18,3,2,-5,-5,-5,-5
10634,19,2,2,11,15,0,-17900
10635,15,3,1,-5,-5,-5,-5
10636,18,3,2,-5,-5,-5,-5
10637,20,1,2,-5,-5,-5,-5
10638,15,3,1,-5,-5,-5,-5
10639,15,3,1,-5,-5,-5,-5
10640,15,3,1,-5,-5,-5,-5
10641,15,3,1,-5,-5,-5,-5
10642,16,2,1,-5,-5,-5,-5
10643,15,3,1,-5,-5,-5,-5
10644,18,3,2,-5,-5,-5,-5
10645,20,1,2,-5,-5,-5,-5
10646,18,3,2,-5,-5,-5,-5
10647,18,3,2,-5,-5,-5,-5
10648,19,2,2,-5,-5,-5,-5
10649,18,3,2,-5,-5,-5,-5
10650,19,2,2,-5,-5,-5,-5
10651,18,3,2,-5,-5,-5,-5
10652,18,3,2,-5,-5,-5,-5
10653,18,3,2,-5,-5,-5,-5
10654,15,3,1,-5,-5,-5,-5
10655,16,2,1,-5,-5,-5,-5
10656,15,3,1,-5,-5,-5,-5
10657,16,2,1,-5,-5,-5,-5
10658,15,3,1,-5,-5,-5,-5
10659,15,3,1,-5,-5,-5,-5
10660,15,3,1,-5,-5,-5,-5
10661,16,2,1,2,14,0,78147
10662,17,1,1,1,14,0,0
10663,15,3,1,-5,-5,-5,-5
10664,16,2,1,2,12,1,198175
10665,15,3,1,-5,-5,-5,-5
10666,16,2,1,2,12,1,-9000
10667,16,2,1,-5,-5,-5,-5
10668,16,2,1,-5,-5,-5,-5
10669,15,3,1,-5,-5,-5,-5
10670,16,2,1,-5,-5,-5,-5
10671,15,3,1,-5,-5,-5,-5
10672,16,2,1,-5,-5,-5,-5
10673,15,3,1,-5,-5,-5,-5
10674,18,3,2,-5,-5,-5,-5
10675,16,2,1,-5,-5,-5,-5
10676,19,2,2,-5,-5,-5,-5
10677,18,3,2,-5,-5,-5,-5
10678,15,3,1,-5,-5,-5,-5
10679,15,3,1,-5,-5,-5,-5
10680,19,2,2,-5,-5,-5,-5
10681,18,3,2,-5,-5,-5,-5
10682,18,3,2,-5,-5,-5,-5
10683,18,3,2,-5,-5,-5,-5
10684,18,3,2,-5,-5,-5,-5
10685,18,3,2,-5,-5,-5,-5
10686,18,3,2,-5,-5,-5,-5
10687,18,3,2,-5,-5,-5,-5
10688,19,2,2,-5,-5,-5,-5
10689,18,3,2,-5,-5,-5,-5
10690,19,2,2,-5,-5,-5,-5
10691,18,3,2,-5,-5,-5,-5
10692,15,3,1,-5,-5,-5,-5
10693,18,3,2,-5,-5,-5,-5
10694,15,3,1,-5,-5,-5,-5
10695,20,1,2,-5,-5,-5,-5
10696,18,3,2,-5,-5,-5,-5
10697,15,3,1,-5,-5,-5,-5
10698,15,3,1,-5,-5,-5,-5
10699,15,3,1,-5,-5,-5,-5
10700,15,3,1,-5,-5,-5,-5
10701,15,3,1,-5,-5,-5,-5
10702,15,3,1,-5,-5,-5,-5
10703,15,3,1,-5,-5,-5,-5
10704,16,2,1,2,12,0,0
10705,15,3,1,-5,-5,-5,-5
10706,16,2,1,2,16,1,256000
10707,17,1,1,7,14,0,7013
10708,15,3,1,-5,-5,-5,-5
10709,15,3,1,-5,-5,-5,-5
10710,19,2,2,-5,-5,-5,-5
10711,18,3,2,-5,-5,-5,-5
10712,19,2,2,-5,-5,-5,-5
10713,18,3,2,-5,-5,-5,-5
10714,15,3,1,-5,-5,-5,-5
10715,15,3,1,-5,-5,-5,-5
10716,15,3,1,-5,-5,-5,-5
10717,15,3,1,-5,-5,-5,-5
10718,16,2,1,9,13,0,0
10719,16,2,1,-5,-5,-5,-5
10720,18,3,2,-5,-5,-5,-5
10721,15,3,1,-5,-5,-5,-5
10722,15,3,1,11,13,1,76000
10723,16,2,1,-5,-5,-5,-5
10724,15,3,1,-5,-5,-5,-5
10725,15,3,1,11,14,1,-890500
10726,15,3,1,-5,-5,-5,-5
10727,16,2,1,9,11,0,97500
10728,15,3,1,2,14,0,364000
10729,16,2,1,-5,-5,-5,-5
10730,16,2,1,-5,-5,-5,-5
10731,18,3,2,-5,-5,-5,-5
10732,15,3,1,-5,-5,-5,-5
10733,19,2,2,-5,-5,-5,-5
10734,18,3,2,-5,-5,-5,-5
10735,20,1,2,-5,-5,-5,-5
10736,18,3,2,-5,-5,-5,-5
10737,15,3,1,-5,-5,-5,-5
10738,15,3,1,-5,-5,-5,-5
10739,15,3,1,-5,-5,-5,-5
10740,16,2,1,2,12,1,0
10741,20,1,2,-5,-5,-5,-5
10742,17,1,1,7,16,1,399526
10743,15,3,1,-5,-5,-5,-5
10744,18,3,2,-5,-5,-5,-5
10745,15,3,1,10,12,1,337000
10746,20,1,2,-5,-5,-5,-5
10747,15,3,1,-5,-5,-5,-5
10748,15,3,1,-5,-5,-5,-5
10749,16,2,1,-5,-5,-5,-5
10750,15,3,1,-5,-5,-5,-5
10751,18,3,2,-5,-5,-5,-5
10752,18,3,2,5,14,0,451333
10753,15,3,1,-5,-5,-5,-5
10754,16,2,1,9,12,0,348000
10755,15,3,1,-5,-5,-5,-5
10756,15,3,1,-5,-5,-5,-5
10757,15,3,1,1,20,0,727200
10758,15,3,1,-5,-5,-5,-5
10759,15,3,1,-5,-5,-5,-5
10760,15,3,1,-5,-5,-5,-5
10761,15,3,1,-5,-5,-5,-5
10762,15,3,1,-5,-5,-5,-5
10763,15,3,1,-5,-5,-5,-5
10764,15,3,1,-5,-5,-5,-5
10765,17,1,1,7,14,0,49000
10766,17,1,1,-5,-5,-5,-5
10767,15,3,1,7,15,1,234000
10768,15,3,1,-5,-5,-5,-5
10769,17,1,1,10,14,1,6000
10770,15,3,1,-5,-5,-5,-5
10771,15,3,1,-5,-5,-5,-5
10772,16,2,1,-5,-5,-5,-5
10773,16,2,1,-5,-5,-5,-5
10774,15,3,1,-5,-5,-5,-5
10775,15,3,1,10,16,0,21000
10776,15,3,1,-5,-5,-5,-5
10777,15,3,1,-5,-5,-5,-5
10778,15,3,1,-5,-5,-5,-5
10779,15,3,1,-5,-5,-5,-5
10780,15,3,1,-5,-5,-5,-5
10781,15,3,1,2,12,1,281000
10782,15,3,1,-5,-5,-5,-5
10783,15,3,1,7,14,1,634800
10784,15,3,1,-5,-5,-5,-5
10785,15,3,1,-5,-5,-5,-5
10786,15,3,1,-5,-5,-5,-5
10787,15,3,1,-5,-5,-5,-5
10788,15,3,1,-5,-5,-5,-5
10789,16,2,1,2,12,1,38500
10790,16,2,1,11,15,1,523450
10791,16,2,1,-5,-5,-5,-5
10792,18,3,2,-5,-5,-5,-5
10793,18,3,2,-5,-5,-5,-5
10794,19,2,2,-5,-5,-5,-5
10795,15,3,1,-5,-5,-5,-5
10796,16,2,1,-5,-5,-5,-5
10797,16,2,1,-5,-5,-5,-5
10798,19,2,2,-5,-5,-5,-5
10799,16,2,1,2,14,1,195200
10800,18,3,2,-5,-5,-5,-5
10801,15,3,1,-5,-5,-5,-5
10802,18,3,2,-5,-5,-5,-5
10803,17,1,1,-5,-5,-5,-5
10804,16,2,1,12,12,1,-45500
10805,18,3,2,-5,-5,-5,-5
10806,18,3,2,-5,-5,-5,-5
10807,18,3,2,-5,-5,-5,-5
10808,18,3,2,-5,-5,-5,-5
10809,19,2,2,-5,-5,-5,-5
10810,19,2,2,-5,-5,-5,-5
10811,18,3,2,4,12,1,-3
10812,15,3,1,-5,-5,-5,-5
10813,16,2,1,-5,-5,-5,-5
10814,19,2,2,-5,-5,-5,-5
10815,19,2,2,-5,-5,-5,-5
10816,18,3,2,-5,-5,-5,-5
10817,15,3,1,-5,-5,-5,-5
10818,20,1,2,5,16,0,-3
10819,15,3,1,2,14,0,104500
10820,15,3,1,-5,-5,-5,-5
10821,17,1,1,-5,-5,-5,-5
10822,15,3,1,-5,-5,-5,-5
10823,16,2,1,-5,-5,-5,-5
10824,15,3,1,-5,-5,-5,-5
10825,15,3,1,-5,-5,-5,-5
10826,15,3,1,-5,-5,-5,-5
10827,16,2,1,10,12,1,27000
10828,18,3,2,-5,-5,-5,-5
10829,18,3,2,-5,-5,-5,-5
10830,15,3,1,-5,-5,-5,-5
10831,16,2,1,-5,-5,-5,-5
10832,19,2,2,-5,-5,-5,-5
10833,18,3,2,-5,-5,-5,-5
10834,17,1,1,-5,-5,-5,-5
10835,18,3,2,-5,-5,-5,-5
10836,15,3,1,-5,-5,-5,-5
10837,19,2,2,-5,-5,-5,-5
10838,15,3,1,-5,-5,-5,-5
10839,15,3,1,-5,-5,-5,-5
10840,15,3,1,-5,-5,-5,-5
10841,16,2,1,2,12,1,0
10842,17,1,1,-5,-5,-5,-5
10843,15,3,1,-5,-5,-5,-5
10844,16,2,1,2,12,1,-129871
10845,15,3,1,-5,-5,-5,-5
10846,15,3,1,-5,-5,-5,-5
10847,16,2,1,-5,-5,-5,-5
10848,16,2,1,-5,-5,-5,-5
10849,15,3,1,-5,-5,-5,-5
10850,15,3,1,-5,-5,-5,-5
10851,16,2,1,-5,-5,-5,-5
10852,17,1,1,-5,-5,-5,-5
10853,16,2,1,-5,-5,-5,-5
10854,15,3,1,2,12,1,16600
10855,16,2,1,2,12,1,48500
10856,15,3,1,-5,-5,-5,-5
10857,15,3,1,-5,-5,-5,-5
10858,17,1,1,-5,-5,-5,-5
10859,16,2,1,-5,-5,-5,-5
10860,15,3,1,-5,-5,-5,-5
10861,19,2,2,-5,-5,-5,-5
10862,19,2,2,-5,-5,-5,-5
10863,18,3,2,-5,-5,-5,-5
10864,19,2,2,-5,-5,-5,-5
10865,20,1,2,-5,-5,-5,-5
10866,16,2,1,-5,-5,-5,-5
10867,16,2,1,-5,-5,-5,-5
10868,18,3,2,-5,-5,-5,-5
10869,19,2,2,-5,-5,-5,-5
10870,19,2,2,-5,-5,-5,-5
10871,18,3,2,-5,-5,-5,-5
10872,19,2,2,-5,-5,-5,-5
10873,16,2,1,-5,-5,-5,-5
10874,18,3,2,-5,-5,-5,-5
10875,15,3,1,-5,-5,-5,-5
10876,18,3,2,-5,-5,-5,-5
10877,15,3,1,-5,-5,-5,-5
10878,18,3,2,-5,-5,-5,-5
10879,18,3,2,-5,-5,-5,-5
10880,18,3,2,-5,-5,-5,-5
10881,15,3,1,-5,-5,-5,-5
10882,17,1,1,7,16,0,160100
10883,16,2,1,9,12,0,55000
10884,15,3,1,-5,-5,-5,-5
10885,15,3,1,-5,-5,-5,-5
10886,15,3,1,-5,-5,-5,-5
10887,15,3,1,-5,-5,-5,-5
10888,15,3,1,-5,-5,-5,-5
10889,15,3,1,-5,-5,-5,-5
10890,15,3,1,-5,-5,-5,-5
10891,15,3,1,7,13,1,280500
10892,15,3,1,-5,-5,-5,-5
10893,16,2,1,11,14,1,97800
10894,16,2,1,2,17,1,402100
10895,15,3,1,-5,-5,-5,-5
10896,16,2,1,-5,-5,-5,-5
10897,16,2,1,-5,-5,-5,-5
10898,19,2,2,-5,-5,-5,-5
10899,16,2,1,-5,-5,-5,-5
10900,18,3,2,-5,-5,-5,-5
10901,18,3,2,-5,-5,-5,-5
10902,15,3,1,-5,-5,-5,-5
10903,16,2,1,-5,-5,-5,-5
10904,18,3,2,-5,-5,-5,-5
10905,15,3,1,-5,-5,-5,-5
10906,19,2,2,-5,-5,-5,-5
10907,15,3,1,-5,-5,-5,-5
10908,16,2,1,2,12,1,11000
10909,15,3,1,-5,-5,-5,-5
10910,15,3,1,-5,-5,-5,-5
10911,15,3,1,6,12,1,255600
10912,15,3,1,-5,-5,-5,-5
10913,16,2,1,-5,-5,-5,-5
10914,15,3,1,-5,-5,-5,-5
10915,15,3,1,-5,-5,-5,-5
10916,15,3,1,-5,-5,-5,-5
10917,15,3,1,-5,-5,-5,-5
10918,16,2,1,-5,-5,-5,-5
10919,15,3,1,-5,-5,-5,-5
10920,16,2,1,-5,-5,-5,-5
10921,16,2,1,-5,-5,-5,-5
10922,15,3,1,-5,-5,-5,-5
10923,18,3,2,-5,-5,-5,-5
10924,18,3,2,-5,-5,-5,-5
10925,20,1,2,-5,-5,-5,-5
10926,19,2,2,-5,-5,-5,-5
10927,16,2,1,-5,-5,-5,-5
10928,15,3,1,-5,-5,-5,-5
10929,18,3,2,-5,-5,-5,-5
10930,18,3,2,-5,-5,-5,-5
10931,18,3,2,-5,-5,-5,-5
10932,20,1,2,-5,-5,-5,-5
10933,19,2,2,-5,-5,-5,-5
10934,15,3,1,-5,-5,-5,-5
10935,15,3,1,-5,-5,-5,-5
10936,17,1,1,-5,-5,-5,-5
10937,15,3,1,-5,-5,-5,-5
10938,15,3,1,-5,-5,-5,-5
10939,15,3,1,-5,-5,-5,-5
10940,15,3,1,-5,-5,-5,-5
10941,15,3,1,-5,-5,-5,-5
10942,15,3,1,-5,-5,-5,-5
10943,16,2,1,2,12,0,0
10944,18,3,2,-5,-5,-5,-5
10945,17,1,1,7,14,1,56000
10946,18,3,2,-5,-5,-5,-5
10947,15,3,1,-5,-5,-5,-5
10948,19,2,2,-5,-5,-5,-5
10949,15,3,1,-5,-5,-5,-5
10950,16,2,1,-5,-5,-5,-5
10951,19,2,2,-5,-5,-5,-5
10952,18,3,2,-5,-5,-5,-5
10953,15,3,1,-5,-5,-5,-5
10954,15,3,1,-5,-5,-5,-5
10955,16,2,1,-5,-5,-5,-5
10956,16,2,1,-5,-5,-5,-5
10957,18,3,2,-5,-5,-5,-5
10958,19,2,2,-5,-5,-5,-5
10959,18,3,2,-5,-5,-5,-5
10960,18,3,2,-5,-5,-5,-5
10961,15,3,1,-5,-5,-5,-5
10962,17,1,1,-5,-5,-5,-5
10963,16,2,1,2,12,0,0
10964,18,3,2,-5,-5,-5,-5
10965,16,2,1,-5,-5,-5,-5
10966,15,3,1,-5,-5,-5,-5
10967,15,3,1,7,12,0,-3
10968,16,2,1,-5,-5,-5,-5
10969,17,1,1,7,12,1,61200
10970,16,2,1,-5,-5,-5,-5
10971,15,3,1,-5,-5,-5,-5
10972,16,2,1,-5,-5,-5,-5
10973,18,3,2,-5,-5,-5,-5
10974,19,2,2,-5,-5,-5,-5
10975,15,3,1,-5,-5,-5,-5
10976,18,3,2,-5,-5,-5,-5
10977,20,1,2,-5,-5,-5,-5
10978,18,3,2,-5,-5,-5,-5
10979,18,3,2,-5,-5,-5,-5
10980,16,2,1,2,12,0,-66000
10981,18,3,2,-5,-5,-5,-5
10982,15,3,1,-5,-5,-5,-5
10983,15,3,1,-5,-5,-5,-5
10984,16,2,1,-5,-5,-5,-5
10985,15,3,1,-5,-5,-5,-5
10986,18,3,2,-5,-5,-5,-5
10987,18,3,2,-5,-5,-5,-5
10988,15,3,1,-5,-5,-5,-5
10989,15,3,1,-5,-5,-5,-5
10990,17,1,1,-5,-5,-5,-5
10991,16,2,1,-5,-5,-5,-5
10992,15,3,1,-5,-5,-5,-5
10993,16,2,1,-5,-5,-5,-5
10994,15,3,1,-5,-5,-5,-5
10995,15,3,1,-5,-5,-5,-5
10996,15,3,1,-5,-5,-5,-5
10997,15,3,1,-5,-5,-5,-5
10998,15,3,1,-5,-5,-5,-5
10999,15,3,1,-5,-5,-5,-5
11000,15,3,1,-5,-5,-5,-5
11001,17,1,1,7,8,0,94000
11002,15,3,1,10,12,1,-3
11003,15,3,1,-5,-5,-5,-5
11004,15,3,1,-5,-5,-5,-5
11005,17,1,1,-5,-5,-5,-5
11006,16,2,1,-5,-5,-5,-5
11007,16,2,1,2,11,1,17100
11008,15,3,1,-5,-5,-5,-5
11009,15,3,1,-5,-5,-5,-5
11010,15,3,1,-5,-5,-5,-5
11011,16,2,1,-5,-5,-5,-5
11012,15,3,1,-5,-5,-5,-5
11013,15,3,1,-5,-5,-5,-5
11014,17,1,1,7,14,1,-9956
11015,15,3,1,10,11,1,520526
11016,15,3,1,-5,-5,-5,-5
11017,15,3,1,-5,-5,-5,-5
11018,15,3,1,1,12,0,93950
11019,17,1,1,9,14,1,-5900
11020,18,3,2,-5,-5,-5,-5
11021,19,2,2,-5,-5,-5,-5
11022,18,3,2,-5,-5,-5,-5
11023,15,3,1,-5,-5,-5,-5
11024,15,3,1,-5,-5,-5,-5
11025,19,2,2,-5,-5,-5,-5
11026,15,3,1,-5,-5,-5,-5
11027,15,3,1,-5,-5,-5,-5
11028,18,3,2,-5,-5,-5,-5
11029,18,3,2,-5,-5,-5,-5
11030,15,3,1,-5,-5,-5,-5
11031,18,3,2,-5,-5,-5,-5
11032,15,3,1,-5,-5,-5,-5
11033,18,3,2,-5,-5,-5,-5
11034,18,3,2,-5,-5,-5,-5
11035,18,3,2,-5,-5,-5,-5
11036,15,3,1,-5,-5,-5,-5
11037,15,3,1,4,10,1,80500
11038,15,3,1,-5,-5,-5,-5
11039,15,3,1,-5,-5,-5,-5
11040,15,3,1,-5,-5,-5,-5
11041,17,1,1,-5,-5,-5,-5
11042,15,3,1,-5,-5,-5,-5
11043,16,2,1,-5,-5,-5,-5
11044,16,2,1,11,16,1,-3
11045,16,2,1,-5,-5,-5,-5
11046,15,3,1,-5,-5,-5,-5
11047,15,3,1,-5,-5,-5,-5
11048,15,3,1,-5,-5,-5,-5
11049,17,1,1,-5,-5,-5,-5
11050,15,3,1,-5,-5,-5,-5
11051,16,2,1,2,12,0,0
11052,16,2,1,-5,-5,-5,-5
11053,15,3,1,-5,-5,-5,-5
11054,16,2,1,2,12,1,15600
11055,15,3,1,-5,-5,-5,-5
11056,15,3,1,-5,-5,-5,-5
11057,15,3,1,-5,-5,-5,-5
11058,15,3,1,-5,-5,-5,-5
11059,15,3,1,-5,-5,-5,-5
11060,15,3,1,7,10,0,58354
11061,15,3,1,-5,-5,-5,-5
11062,16,2,1,-5,-5,-5,-5
11063,15,3,1,-5,-5,-5,-5
11064,17,1,1,12,14,1,6500
11065,16,2,1,-5,-5,-5,-5
11066,15,3,1,-5,-5,-5,-5
11067,15,3,1,-5,-5,-5,-5
11068,16,2,1,-5,-5,-5,-5
11069,16,2,1,-5,-5,-5,-5
11070,16,2,1,2,12,0,0
11071,16,2,1,9,16,0,-3
11072,16,2,1,2,12,1,582000
11073,15,3,1,-5,-5,-5,-5
11074,16,2,1,-5,-5,-5,-5
