date,HR,BuzzLight,PeterPan,SevenDwarfs,SpaceMtn,SplashMtn,UnderSea,WinniePooh,BigThunMtn,HauntedMansion,JungleCruise,Pirates
06/15/2017,15,30,60,100,105,50,15,,30,50,65,30
06/15/2017,16,50,95,,110,,,35,,50,,75
06/15/2017,17,25,60,90,65,50,15,35,50,35,50,30
06/15/2017,18,30,70,80,60,35,15,30,25,30,55,10
06/15/2017,19,30,70,50,45,40,10,25,10,35,10,10
06/15/2017,20,30,60,60,55,25,,25,15,15,35,5
06/15/2017,21,15,40,40,15,15,5,10,10,15,25,15
06/15/2017,22,5,25,40,25,10,5,10,10,5,5,5
06/16/2017,7,5,5,30,10,,5,5,,,,
06/16/2017,8,5,10,30,20,,5,5,,,,
06/16/2017,9,20,30,75,20,5,5,20,5,15,10,15
06/16/2017,10,25,75,75,65,60,10,25,40,15,15,50
06/16/2017,11,45,65,50,55,70,15,35,40,40,70,45
06/16/2017,12,65,75,80,55,75,15,30,40,25,50,50
06/16/2017,13,80,55,,105,,15,45,,65,,
06/16/2017,14,70,80,,145,,30,40,,75,,
06/16/2017,15,75,75,110,135,60,45,20,25,40,30,35
06/16/2017,16,30,80,90,70,,10,25,60,20,45,45
06/16/2017,17,50,55,130,110,,10,45,50,30,55,45
06/16/2017,18,45,50,140,115,,10,30,60,35,35,35
06/16/2017,19,45,55,110,,,10,30,50,25,60,35
06/16/2017,20,25,50,90,140,,10,35,60,45,45,45
06/16/2017,21,15,50,70,140,,10,10,20,10,15,
06/16/2017,22,,,,140,,,,,,,
06/17/2017,8,5,5,30,10,5,5,5,5,10,5,
06/17/2017,9,5,5,60,10,5,5,5,5,10,5,
06/17/2017,10,30,55,60,60,,10,40,10,10,10,25
06/17/2017,11,50,40,,35,70,35,30,40,30,35,25
06/17/2017,12,60,50,50,45,85,10,20,35,40,35,25
06/17/2017,13,40,65,,60,70,25,10,40,35,30,25
06/17/2017,14,45,60,90,,95,30,30,30,30,60,
06/17/2017,15,50,60,80,90,90,25,30,40,40,65,10
06/17/2017,16,50,65,110,90,75,20,35,35,35,45,40
06/17/2017,17,20,60,110,80,95,25,20,35,20,45,25
06/17/2017,18,25,40,120,40,30,10,15,35,10,10,10
06/17/2017,19,40,70,,85,,10,25,,25,,25
06/17/2017,20,25,50,90,55,20,10,25,10,20,,5
06/17/2017,21,5,40,20,35,25,10,10,15,10,5,5
06/17/2017,22,5,30,40,45,30,5,5,5,15,10,5
06/18/2017,8,,5,5,,,,5,,,,
06/18/2017,9,5,20,60,15,,5,5,10,10,10,10
06/18/2017,10,25,65,60,70,30,10,30,15,10,20,10
06/18/2017,11,50,55,70,60,80,10,35,45,35,45,25
06/18/2017,12,30,60,70,30,75,15,25,45,30,45,25
06/18/2017,13,35,55,80,55,60,10,20,30,30,55,35
06/18/2017,14,40,40,80,70,60,15,30,35,40,35,35
06/18/2017,15,40,55,60,70,50,10,20,20,20,30,15
06/18/2017,16,40,60,70,90,50,15,30,15,35,40,50
06/18/2017,17,60,70,,60,45,15,30,30,15,35,20
06/18/2017,18,20,55,90,45,45,10,,25,25,25,10
06/18/2017,19,25,55,70,60,35,15,20,40,20,25,5
06/18/2017,20,20,50,90,25,20,10,20,20,15,30,5
06/18/2017,21,5,25,10,20,5,5,5,5,10,5,5
06/18/2017,22,5,65,50,50,5,5,5,10,10,5,5
06/19/2017,9,10,15,40,10,10,5,,10,10,10,5
06/19/2017,10,30,55,40,55,30,10,30,15,20,35,10
06/19/2017,11,45,65,90,95,40,15,40,35,25,40,40
06/19/2017,12,55,50,90,125,95,20,30,60,45,65,35
06/19/2017,13,50,80,100,70,85,30,35,50,55,85,50
06/19/2017,14,55,90,,95,,40,35,,55,,50
06/19/2017,15,55,75,120,110,45,35,35,45,40,55,35
06/19/2017,16,50,70,90,105,40,35,35,35,30,45,25
06/19/2017,17,55,85,90,60,50,15,40,40,60,60,55
06/19/2017,18,55,80,100,85,45,25,35,30,35,35,35
06/19/2017,19,70,65,100,70,50,15,25,35,35,45,30
06/19/2017,20,45,65,90,70,40,10,30,35,35,40,20
06/19/2017,21,10,30,30,30,15,10,10,10,13,5,5
06/19/2017,22,30,60,50,60,30,5,10,20,10,10,10
06/20/2017,9,5,5,30,30,5,5,15,5,10,5,5
06/20/2017,10,70,75,30,70,40,10,30,20,15,50,45
06/20/2017,11,75,65,100,60,50,15,40,40,30,70,40
06/20/2017,12,55,75,110,95,85,20,35,50,50,60,35
06/20/2017,13,60,65,90,120,75,20,35,50,60,75,45
06/20/2017,14,30,80,130,115,90,30,40,70,60,95,55
06/20/2017,15,60,65,110,105,80,40,35,45,55,70,35
06/20/2017,16,45,70,100,70,95,25,35,60,50,85,45
06/20/2017,17,50,75,80,80,65,35,25,50,55,55,30
06/20/2017,18,30,60,100,85,120,20,30,45,45,40,50
06/20/2017,19,45,70,110,90,70,20,30,45,45,65,30
06/20/2017,20,65,75,90,75,70,15,20,45,35,35,25
06/20/2017,21,10,35,30,50,25,10,10,10,10,5,5
06/20/2017,22,25,55,40,70,60,5,10,25,25,20,5
06/20/2017,24,5,,30,15,,5,10,5,10,,10
06/21/2017,8,5,5,30,10,5,5,5,5,10,5,
06/21/2017,9,5,10,60,,5,5,5,5,15,10,5
06/21/2017,10,45,70,60,40,30,5,30,20,15,40,10
06/21/2017,11,55,50,60,105,55,15,35,50,35,35,50
06/21/2017,12,60,65,80,120,105,20,35,45,50,50,
06/21/2017,13,45,65,100,95,105,20,30,65,60,60,
06/21/2017,14,50,75,60,105,90,30,40,50,50,75,
06/21/2017,15,80,65,100,65,70,40,35,35,55,60,
06/21/2017,16,55,75,60,80,60,25,35,40,45,50,60
06/21/2017,17,35,60,80,70,60,15,30,35,45,40,50
06/21/2017,18,20,65,90,45,60,15,20,30,35,35,40
06/21/2017,19,35,45,60,70,70,15,20,35,30,40,35
06/21/2017,20,40,70,,90,,10,35,,30,,60
06/21/2017,21,5,30,80,20,10,10,5,10,13,5,5
06/21/2017,22,35,60,60,80,45,5,20,30,30,40,15
06/21/2017,23,,35,60,45,,5,10,15,10,,15
06/22/2017,8,5,5,30,10,5,5,5,5,10,5,
06/22/2017,9,10,35,60,25,10,10,15,,10,15,15
06/22/2017,10,20,70,60,30,20,10,20,,10,,45
06/22/2017,11,40,60,80,75,55,10,25,35,25,45,
06/22/2017,12,35,70,60,95,105,15,35,65,35,65,
06/22/2017,13,65,60,90,95,110,25,35,45,45,60,60
06/22/2017,14,50,75,110,80,105,25,30,,40,50,
06/22/2017,15,35,70,110,105,95,25,30,30,45,75,
06/22/2017,16,40,65,70,105,40,25,15,60,30,40,90
06/22/2017,17,30,75,70,80,75,15,20,,35,55,50
06/22/2017,18,30,75,110,95,75,20,30,,25,40,30
06/22/2017,19,35,65,120,70,50,20,20,55,30,35,45
06/22/2017,20,20,70,60,90,,10,25,45,30,60,
06/22/2017,21,10,30,60,50,,10,10,30,15,20,
06/22/2017,22,25,55,85,95,30,5,20,45,25,25,
06/22/2017,23,5,30,40,70,40,10,5,10,10,10,
06/23/2017,7,,,,,,,,,,,
06/23/2017,8,,,,,,,,,,,
06/23/2017,9,10,35,60,20,,5,20,,,,
06/23/2017,10,45,65,75,50,40,10,35,35,15,20,25
06/23/2017,11,60,60,40,85,75,10,35,45,35,55,35
06/23/2017,12,40,70,80,75,65,10,40,35,35,70,65
06/23/2017,13,40,65,110,70,70,20,,50,55,35,40
06/23/2017,14,50,75,110,70,85,,40,55,45,55,40
06/23/2017,15,45,85,80,90,70,30,25,35,35,35,30
06/23/2017,16,60,75,100,70,80,15,35,40,45,55,40
06/23/2017,17,30,55,100,75,,15,25,50,35,35,25
06/23/2017,18,35,70,60,105,,15,,55,40,75,40
06/23/2017,19,50,55,75,105,55,30,25,30,45,40,20
06/23/2017,20,35,75,90,75,110,10,25,30,25,55,35
06/23/2017,21,5,10,130,80,60,10,5,35,13,30,20
06/23/2017,22,15,50,60,110,50,5,10,30,20,20,15
06/23/2017,23,5,20,60,70,20,5,5,5,10,5,10
06/24/2017,8,,,,,,,,,,,
06/24/2017,9,,,,,,,,,,,
06/24/2017,10,10,70,75,60,40,5,20,25,20,10,40
06/24/2017,11,40,60,70,60,50,5,25,30,25,45,35
06/24/2017,12,40,45,70,80,75,15,30,45,40,45,35
06/24/2017,13,35,60,80,65,55,35,25,40,45,40,40
06/24/2017,14,50,55,90,70,75,25,25,35,50,45,45
06/24/2017,15,45,60,70,80,50,35,35,30,45,35,45
06/24/2017,16,,65,70,115,65,25,30,25,40,30,30
06/24/2017,17,25,65,90,60,60,10,35,30,30,25,25
06/24/2017,18,65,45,80,65,120,30,25,25,60,40,25
06/24/2017,19,45,65,70,75,,15,20,40,35,30,20
06/24/2017,20,30,70,80,75,,15,20,50,35,40,25
06/24/2017,21,45,40,,75,,5,10,,15,,15
06/24/2017,22,15,25,10,55,,10,,5,25,10,10
06/25/2017,7,,,,,,,,,,,
06/25/2017,8,,5,5,,,,5,,,,
06/25/2017,9,,5,5,,,,5,,,,
06/25/2017,10,20,65,60,65,10,5,30,15,25,55,20
06/25/2017,11,45,70,,70,60,15,35,45,25,35,25
06/25/2017,12,60,65,70,85,60,20,25,45,50,35,45
06/25/2017,13,40,50,90,75,45,20,30,45,40,40,35
06/25/2017,14,40,60,120,60,50,15,30,35,35,30,45
06/25/2017,15,25,60,160,70,55,25,25,40,30,40,30
06/25/2017,16,45,65,70,70,65,20,30,25,40,50,30
06/25/2017,17,25,55,70,50,60,15,25,25,30,45,30
06/25/2017,18,50,65,100,55,70,10,20,40,30,40,25
06/25/2017,19,45,50,80,90,70,15,20,30,25,40,15
06/25/2017,20,30,45,50,45,40,10,25,20,20,20,10
06/25/2017,21,20,40,90,,45,10,5,20,10,10,10
06/25/2017,22,20,15,,,,5,5,,10,,10
06/26/2017,8,,,,,,,,,,,
06/26/2017,9,,,,,,,,,,,
06/26/2017,10,20,75,45,80,50,10,30,15,10,15,10
06/26/2017,11,55,85,120,105,55,20,45,40,40,85,25
06/26/2017,12,75,115,100,150,130,35,35,60,70,95,60
06/26/2017,13,60,85,80,160,135,30,40,95,55,75,45
06/26/2017,14,60,75,130,95,65,45,35,35,50,70,50
06/26/2017,15,50,85,,130,,40,40,,,,60
06/26/2017,16,55,80,150,105,65,30,40,50,65,60,60
06/26/2017,17,55,85,150,85,115,35,40,90,45,70,60
06/26/2017,18,45,85,100,110,110,40,35,80,45,65,40
06/26/2017,19,70,70,80,110,95,40,35,70,65,75,40
06/26/2017,20,60,75,110,95,75,15,30,50,50,35,30
06/26/2017,21,30,45,110,95,45,25,15,20,25,15,15
06/26/2017,22,20,50,80,70,40,10,15,30,25,30,5
06/26/2017,23,5,25,60,30,25,5,10,10,10,10,5
06/27/2017,8,,,,,,,,,,,
06/27/2017,9,,,,,,,,,,,
06/27/2017,10,15,75,60,35,20,5,,20,,50,
06/27/2017,11,50,75,100,170,70,15,45,45,40,40,
06/27/2017,12,65,75,90,180,90,40,55,55,55,75,
06/27/2017,13,70,100,120,180,120,40,35,60,55,100,
06/27/2017,14,55,105,135,,85,35,35,60,50,80,
06/27/2017,15,70,85,110,105,85,45,40,50,45,50,
06/27/2017,16,45,105,,135,,25,35,,45,,
06/27/2017,17,70,75,,180,,40,35,,60,,
06/27/2017,18,65,105,,180,,35,45,,55,,
06/27/2017,19,60,95,,180,30,30,55,,55,,
06/27/2017,20,45,75,,115,70,10,40,40,25,30,
06/27/2017,21,15,60,120,75,40,10,15,15,20,25,
06/27/2017,22,10,50,90,60,30,10,10,25,10,25,
06/27/2017,23,5,25,70,30,,5,5,15,10,40,
06/27/2017,24,15,35,30,25,,5,15,10,10,,10
06/27/2017,25,5,15,20,30,,5,10,10,10,,10
06/28/2017,8,,,,,,,,,,,
06/28/2017,9,,,,,,,,,,,
06/28/2017,10,15,65,75,115,25,10,20,25,30,70,20
06/28/2017,11,60,90,90,125,80,45,40,40,40,90,25
06/28/2017,12,90,80,130,210,120,25,35,75,45,60,40
06/28/2017,13,60,120,200,180,105,40,50,55,55,90,35
06/28/2017,14,65,85,180,160,115,30,40,70,60,105,65
06/28/2017,15,50,65,130,120,95,45,45,40,40,90,35
06/28/2017,16,70,80,60,180,95,35,45,50,65,50,70
06/28/2017,17,40,80,105,135,110,25,40,65,50,80,45
06/28/2017,18,60,95,150,130,105,50,,55,55,50,35
06/28/2017,19,65,85,140,150,105,45,40,60,50,75,45
06/28/2017,20,45,90,100,160,75,20,30,45,60,55,30
06/28/2017,21,30,35,60,125,50,30,20,40,30,15,25
06/28/2017,22,25,65,115,115,50,15,40,35,20,30,30
06/28/2017,23,35,50,90,160,45,5,15,25,20,15,15
06/29/2017,8,5,5,30,10,,5,5,5,10,5,
06/29/2017,9,5,30,30,10,,5,5,5,10,5,10
06/29/2017,10,20,75,90,65,35,10,30,10,15,30,10
06/29/2017,11,40,65,90,105,75,10,25,35,30,55,20
06/29/2017,12,75,55,120,135,60,20,25,40,35,50,10
06/29/2017,13,45,60,130,75,65,25,25,45,35,60,40
06/29/2017,14,45,95,140,120,120,20,45,60,50,55,50
06/29/2017,15,40,75,100,120,90,30,35,30,40,45,50
06/29/2017,16,35,75,70,105,75,20,25,35,30,40,40
06/29/2017,17,35,65,100,50,75,25,25,40,35,45,30
06/29/2017,18,40,85,110,105,70,30,40,50,30,60,40
06/29/2017,19,50,75,70,70,70,30,25,35,25,45,30
06/29/2017,20,50,55,65,75,70,15,30,40,25,40,25
06/29/2017,21,15,25,70,95,50,5,5,15,10,10,5
06/29/2017,22,5,20,60,30,15,5,5,5,10,5,15
06/30/2017,7,,,,,,,,,,,
06/30/2017,8,,,,,,,,,,,
06/30/2017,9,25,30,50,,,5,,,,,
06/30/2017,10,20,75,70,55,35,10,30,30,15,40,30
06/30/2017,11,60,65,80,125,105,10,35,40,40,45,20
06/30/2017,12,50,60,90,110,120,15,35,45,35,50,
06/30/2017,13,45,90,100,95,90,15,35,35,35,50,40
06/30/2017,14,45,50,120,105,90,20,40,50,40,45,35
06/30/2017,15,45,70,120,125,105,15,30,35,40,55,30
06/30/2017,16,40,60,90,105,85,20,30,40,35,50,25
06/30/2017,17,40,65,,80,,15,35,,25,,30
06/30/2017,18,60,115,,65,,10,,,,,15
06/30/2017,19,45,85,,120,65,15,30,25,30,,30
06/30/2017,20,40,90,70,115,70,10,25,45,10,35,15
06/30/2017,21,15,35,100,75,35,5,10,20,15,10,10
06/30/2017,22,5,25,60,35,30,10,5,5,20,5,10
07/01/2017,8,,,,,,,,,,,
07/01/2017,9,,,,,,,,,,,
07/01/2017,10,30,60,40,30,10,5,25,10,10,15,10
07/01/2017,11,55,20,60,75,40,10,35,25,25,30,30
07/01/2017,12,35,70,70,70,55,10,30,35,30,30,45
07/01/2017,13,45,65,80,75,,10,35,60,30,35,45
07/01/2017,14,40,50,90,55,,15,30,35,45,50,45
07/01/2017,15,35,55,,85,,30,35,,50,,40
07/01/2017,16,55,110,,125,,20,,,55,,45
07/01/2017,17,45,75,105,115,,30,35,55,30,50,25
07/01/2017,18,35,80,,170,45,45,35,40,45,50,30
07/01/2017,19,45,70,105,115,85,30,25,45,35,35,40
07/01/2017,20,55,75,120,75,80,30,35,30,40,40,20
07/01/2017,21,30,20,60,65,15,10,10,20,10,25,5
07/01/2017,22,40,20,50,75,25,5,10,10,10,5,10
07/02/2017,8,,,,,,,,,,,
07/02/2017,9,,,,,5,,,5,,,
07/02/2017,10,20,65,60,40,15,5,25,10,15,50,30
07/02/2017,11,30,45,90,50,75,5,30,35,20,30,55
07/02/2017,12,30,70,90,85,75,15,40,50,35,40,30
07/02/2017,13,30,50,80,50,70,20,30,60,35,45,35
07/02/2017,14,35,75,120,50,65,20,30,40,25,30,30
07/02/2017,15,35,50,110,70,60,35,30,30,40,35,35
07/02/2017,16,50,75,80,75,80,30,20,50,30,40,55
07/02/2017,17,40,60,80,50,45,15,25,40,25,20,25
07/02/2017,18,15,50,100,70,85,20,40,,30,30,30
07/02/2017,19,45,60,130,70,75,20,20,,30,,45
07/02/2017,20,20,65,100,85,35,15,25,,30,35,20
07/02/2017,21,25,30,40,,35,10,10,10,15,5,5
07/02/2017,22,10,20,40,,45,5,5,25,10,5,5
07/02/2017,24,5,40,55,45,,5,15,20,20,,20
07/02/2017,25,5,15,55,15,,5,5,5,10,,5
07/03/2017,7,,,,,5,,,5,,,
07/03/2017,8,,,,,5,,,5,,,
07/03/2017,9,15,60,45,35,15,10,15,10,10,15,10
07/03/2017,10,45,75,90,75,90,10,25,60,30,50,20
07/03/2017,11,70,70,50,,60,15,45,35,40,60,50
07/03/2017,12,80,80,120,,105,35,40,50,45,55,45
07/03/2017,13,50,80,120,120,120,30,,50,50,50,50
07/03/2017,14,30,90,130,150,110,35,35,70,55,55,
07/03/2017,15,70,90,120,170,80,40,40,55,65,60,75
07/03/2017,16,35,90,130,150,105,40,45,60,35,55,45
07/03/2017,17,40,115,,110,,45,45,,65,,70
07/03/2017,18,75,95,,150,45,50,50,15,70,,85
07/03/2017,19,60,105,130,175,105,55,35,85,45,75,65
07/03/2017,20,40,75,130,145,95,20,25,95,50,55,45
07/03/2017,21,45,60,150,150,75,15,15,15,15,15,10
07/03/2017,22,65,75,50,120,85,25,35,75,40,50,45
07/03/2017,23,30,35,100,90,45,10,25,30,20,20,25
07/03/2017,24,20,35,50,200,20,10,10,15,15,,15
07/03/2017,25,5,20,20,10,5,5,5,5,10,5,5
07/04/2017,7,,,,,,,,,,,
07/04/2017,8,,,,,,,,,,,
07/04/2017,9,10,60,60,20,5,10,5,15,15,10,15
07/04/2017,10,35,55,90,95,60,15,25,45,30,35,20
07/04/2017,11,55,75,90,125,75,15,35,40,40,75,
07/04/2017,12,80,90,130,140,120,20,45,60,75,125,
07/04/2017,13,75,105,130,105,145,45,30,50,55,90,55
07/04/2017,14,55,110,130,110,125,40,35,75,65,85,105
07/04/2017,15,60,110,160,125,145,45,50,55,65,75,70
07/04/2017,16,50,105,,120,,45,,,65,,85
07/04/2017,17,95,90,140,135,125,60,40,70,80,65,45
07/04/2017,18,60,105,125,140,135,50,40,85,75,85,
07/04/2017,19,60,115,115,155,135,65,,80,65,120,
07/04/2017,20,45,90,100,120,130,20,,80,,65,60
07/04/2017,21,65,40,130,160,115,15,5,15,5,5,5
07/04/2017,22,65,,130,200,95,25,30,60,45,55,45
07/04/2017,23,50,50,,200,80,15,25,35,20,30,30
07/05/2017,8,,,,,,,,,,,
07/05/2017,9,,,,,,,,,,,
07/05/2017,10,15,40,60,30,35,10,20,20,20,20,25
07/05/2017,11,25,75,70,65,105,5,30,40,35,20,25
07/05/2017,12,45,55,80,105,60,15,45,45,25,65,40
07/05/2017,13,40,65,70,110,105,20,30,50,40,35,45
07/05/2017,14,60,80,100,75,90,15,20,40,,35,65
07/05/2017,15,45,70,100,85,70,25,30,35,35,60,30
07/05/2017,16,40,75,100,70,60,25,35,50,50,50,60
07/05/2017,17,30,75,80,75,80,25,25,55,45,35,40
07/05/2017,18,40,65,100,75,80,20,30,40,50,40,30
07/05/2017,19,40,65,100,,60,15,25,35,40,45,15
07/05/2017,20,40,60,80,,65,15,20,35,35,30,25
07/05/2017,21,15,40,50,120,40,10,10,15,10,5,5
07/05/2017,22,20,50,60,65,55,5,10,20,15,10,10
07/05/2017,23,5,20,,25,20,5,10,5,10,5,10
07/06/2017,8,,,,,,,,,,,
07/06/2017,9,,,,,,,,,,,
07/06/2017,10,5,50,60,40,30,10,10,30,15,45,10
07/06/2017,11,40,80,75,55,90,10,30,50,35,50,25
07/06/2017,12,65,55,110,65,60,15,25,25,25,60,50
07/06/2017,13,35,70,110,45,80,15,35,80,50,35,45
07/06/2017,14,45,90,110,75,95,25,45,75,50,55,55
07/06/2017,15,50,70,110,85,105,20,25,35,55,45,50
07/06/2017,16,40,75,100,95,95,20,,55,55,40,
07/06/2017,17,50,75,90,60,,20,30,45,50,45,40
07/06/2017,18,30,75,120,95,75,30,25,35,30,45,25
07/06/2017,19,40,65,,,85,25,35,,35,,35
07/06/2017,20,40,45,90,95,75,15,20,50,20,45,30
07/06/2017,21,10,35,100,60,30,5,10,30,10,10,10
07/06/2017,22,5,20,30,60,20,5,5,10,10,5,5
07/07/2017,7,,,,,,,,,,,
07/07/2017,8,,,,,,,,,,,
07/07/2017,9,5,40,60,25,,5,15,,,,
07/07/2017,10,15,55,105,30,50,10,15,30,30,30,20
07/07/2017,11,45,55,50,80,70,5,20,45,35,30,50
07/07/2017,12,40,65,70,60,65,15,,40,30,55,40
07/07/2017,13,50,70,80,45,80,25,30,40,40,35,35
07/07/2017,14,40,60,90,70,85,15,35,30,40,35,40
07/07/2017,15,40,65,90,65,65,25,25,30,25,45,40
07/07/2017,16,45,50,60,30,70,15,30,30,40,30,10
07/07/2017,17,25,55,80,70,55,25,25,30,30,20,
07/07/2017,18,25,65,100,65,80,10,25,30,25,45,25
07/07/2017,19,55,70,90,70,75,15,35,35,25,35,25
07/07/2017,20,15,55,70,70,35,10,25,30,30,35,15
07/07/2017,21,5,30,40,40,75,5,10,5,10,5,10
07/07/2017,22,5,25,20,35,10,5,10,5,10,5,5
07/08/2017,8,5,5,30,10,5,5,5,5,10,5,
07/08/2017,9,5,5,30,10,5,5,5,5,10,5,5
07/08/2017,10,,70,80,40,,10,20,45,10,20,25
07/08/2017,11,35,65,80,40,55,5,15,30,20,30,10
07/08/2017,12,40,45,60,45,60,15,30,25,30,35,25
07/08/2017,13,35,60,70,50,50,10,35,35,30,30,25
07/08/2017,14,50,65,80,75,,15,35,60,35,40,50
07/08/2017,15,40,70,90,70,,10,25,35,30,10,25
07/08/2017,16,50,70,80,80,50,15,,30,45,55,35
07/08/2017,17,25,,90,50,80,20,25,35,25,35,30
07/08/2017,18,30,45,90,75,90,10,25,30,30,25,20
07/08/2017,19,30,65,60,70,60,20,20,20,20,30,15
07/08/2017,20,25,60,60,45,35,10,15,20,25,15,20
07/08/2017,21,25,45,80,,25,5,10,30,10,5,5
07/08/2017,22,10,60,60,,10,10,5,15,13,10,5
07/09/2017,7,,,,,,,,,,,
07/09/2017,8,,5,5,,,,5,,,,
07/09/2017,9,,5,5,,,,5,,,,
07/09/2017,10,20,50,45,25,20,10,25,30,15,5,15
07/09/2017,11,40,50,50,70,40,10,25,35,20,30,25
07/09/2017,12,50,40,60,65,70,10,30,45,35,35,65
07/09/2017,13,50,60,80,30,70,10,35,50,40,15,10
07/09/2017,14,35,55,100,80,75,10,25,35,,30,40
07/09/2017,15,45,75,90,75,70,15,30,30,,30,40
07/09/2017,16,50,75,90,60,50,10,25,30,50,20,30
07/09/2017,17,45,80,100,40,50,15,20,30,40,20,30
07/09/2017,18,30,50,120,70,50,10,30,40,40,25,20
07/09/2017,19,20,90,40,60,60,10,15,30,35,20,20
07/09/2017,20,30,35,55,45,,10,20,30,40,20,
07/09/2017,21,10,35,60,,,5,10,15,15,5,
07/09/2017,22,5,20,60,,20,5,5,25,25,5,5
07/10/2017,8,,,30,,,,,,,,
07/10/2017,9,,,30,,5,,,5,,,
07/10/2017,10,30,55,60,50,15,10,30,15,35,40,25
07/10/2017,11,45,70,90,75,50,10,35,30,25,40,50
07/10/2017,12,55,70,110,,70,15,,55,40,65,65
07/10/2017,13,55,55,70,,80,20,40,,50,65,65
07/10/2017,14,55,60,100,,95,30,35,35,55,65,
07/10/2017,15,50,70,90,,80,35,35,75,50,75,60
07/10/2017,16,45,95,90,120,85,20,40,50,55,50,65
07/10/2017,17,,95,,155,,30,25,,50,,60
07/10/2017,18,65,85,,160,80,35,40,70,35,,40
07/10/2017,19,85,70,190,145,95,45,35,40,45,30,40
07/10/2017,20,35,65,180,130,105,25,20,60,25,70,30
07/10/2017,21,5,35,30,45,60,5,5,5,10,10,15
07/10/2017,22,5,30,40,50,5,10,5,5,10,5,5
07/11/2017,7,,,,,,,,,,,
07/11/2017,8,,,30,,,,5,,,,
07/11/2017,9,,5,5,,,,5,,,,
07/11/2017,10,20,55,60,20,30,5,30,15,30,60,25
07/11/2017,11,40,60,90,110,95,10,30,45,35,95,45
07/11/2017,12,30,80,100,105,55,15,25,60,45,80,40
07/11/2017,13,40,75,90,70,75,20,30,85,45,55,60
07/11/2017,14,45,80,100,105,90,20,40,30,60,30,55
07/11/2017,15,40,70,100,,70,40,30,35,30,40,25
07/11/2017,16,45,80,,80,,25,25,,45,,60
07/11/2017,17,55,65,120,130,80,45,30,45,30,45,35
07/11/2017,18,30,55,140,110,70,20,30,40,35,65,45
07/11/2017,19,40,75,,105,,10,40,,30,,15
07/11/2017,20,45,70,,105,40,25,20,40,35,60,30
07/11/2017,21,15,75,60,125,65,10,10,,10,5,5
07/11/2017,22,5,15,30,20,20,5,5,,10,5,5
07/11/2017,24,5,20,30,15,,5,5,5,5,,5
07/12/2017,8,,,,,,,,,,,
07/12/2017,9,,,,,,,,,,,
07/12/2017,10,20,65,75,65,45,5,25,35,45,55,50
07/12/2017,11,50,80,80,95,140,15,40,,50,75,90
07/12/2017,12,55,80,80,170,120,25,30,,60,120,
07/12/2017,13,45,80,,140,105,25,45,,60,70,40
07/12/2017,14,70,105,,140,,45,40,,85,,90
07/12/2017,15,70,90,90,200,80,45,50,,65,50,75
07/12/2017,16,55,75,150,160,120,20,40,45,45,80,70
07/12/2017,17,55,65,130,130,115,40,45,90,45,90,50
07/12/2017,18,50,70,170,105,90,65,35,85,40,90,60
07/12/2017,19,50,90,130,150,90,10,40,80,45,55,60
07/12/2017,20,45,75,80,,70,30,40,55,40,40,45
07/12/2017,21,20,55,,,35,5,15,20,15,15,15
07/12/2017,22,5,25,20,35,,5,15,20,15,5,10
07/12/2017,23,5,35,50,20,,5,15,15,13,,5
07/13/2017,8,,,,,,,,,,,
07/13/2017,9,5,5,30,10,5,5,5,5,10,5,
07/13/2017,10,10,55,60,45,25,5,35,20,15,50,45
07/13/2017,11,,70,90,80,120,10,20,60,35,50,65
07/13/2017,12,55,75,130,135,50,15,30,60,45,40,45
07/13/2017,13,50,65,130,120,75,25,35,50,40,50,50
07/13/2017,14,40,60,110,95,90,25,40,50,45,75,50
07/13/2017,15,40,60,90,120,75,20,25,30,40,40,40
07/13/2017,16,50,120,,140,,15,50,,50,,55
07/13/2017,17,55,90,130,120,,35,30,50,50,50,
07/13/2017,18,50,75,130,115,120,25,25,30,25,45,35
07/13/2017,19,55,75,130,90,90,25,30,40,40,40,35
07/13/2017,20,45,80,70,90,60,20,25,40,35,50,35
07/13/2017,21,10,20,70,75,30,5,10,10,15,10,15
07/13/2017,22,5,30,40,35,35,5,5,5,10,10,5
07/14/2017,7,,,,,,,,,,,
07/14/2017,8,,,,,,,,,,,
07/14/2017,9,10,40,60,20,5,5,20,,10,5,5
07/14/2017,10,10,55,60,70,45,10,15,55,15,20,60
07/14/2017,11,35,55,80,50,55,10,25,60,30,50,50
07/14/2017,12,55,65,90,95,80,10,35,50,45,50,30
07/14/2017,13,30,50,110,95,65,15,35,50,45,40,50
07/14/2017,14,50,55,110,95,70,20,35,55,40,45,45
07/14/2017,15,40,70,110,75,65,25,20,40,50,40,30
07/14/2017,16,45,55,,85,80,15,35,50,60,55,
07/14/2017,17,30,70,,95,80,15,25,45,35,35,30
07/14/2017,18,40,65,110,80,80,20,25,45,35,40,40
07/14/2017,19,40,65,90,105,65,10,25,50,35,35,35
07/14/2017,20,60,65,90,65,55,10,25,30,35,25,35
07/14/2017,21,10,25,60,70,45,5,10,10,10,10,10
07/14/2017,22,5,30,70,30,20,5,5,5,10,5,5
07/15/2017,8,,,,,,,,,,,
07/15/2017,9,,,,,,,,,,,
07/15/2017,10,5,55,90,30,10,5,25,15,15,35,10
07/15/2017,11,25,80,90,60,60,,35,45,25,35,20
07/15/2017,12,30,55,80,90,50,15,30,35,20,30,65
